record_id,community_id,employer_name,locations,sector,recruiting_status,source_url,source_type,first_seen_at,last_seen_at,status,manual_override,review_status,notes
sudbury|elizabeth-centre-valley-east-long-term-care-inc-2100mainstvalcaronon,sudbury,Elizabeth Centre – Valley East Long Term Care Inc,"2100 Main St Val Caron, ON",Health,unknown,https://investsudbury.ca/why-sudbury/newcomers/rcipfcip/,html,2026-09-10T21:07:36.068Z,2026-09-10T21:07:36.068Z,active,FALSE,new,
sudbury|elizabeth-fry-society-of-northeastern-ontario-204elmstreetsudburyonp3c,sudbury,Elizabeth Fry Society of Northeastern Ontario,"204 Elm Street, Sudbury, On P3C 1V3","Education, Social, Community, and Government Services",unknown,https://investsudbury.ca/why-sudbury/newcomers/rcipfcip/,html,2026-09-10T21:07:36.068Z,2026-09-10T21:07:36.068Z,active,FALSE,new,
sudbury|elm-place-40elmstreetsudburyonp3c1,sudbury,Elm Place,"40 Elm Street, Sudbury ON P3C 1S8","Business, Finance, and Administration",unknown,https://investsudbury.ca/why-sudbury/newcomers/rcipfcip/,html,2026-09-10T21:07:36.068Z,2026-09-10T21:07:36.068Z,active,FALSE,new,
sudbury|elmhub-rbois-speech-language-services-d-orthophonie-229elmstunit2bsudburyonp,sudbury,ELMHUB – RBois Speech & Language Services d’orthophonie,"229 Elm St, Unit 2B, Sudbury ON, P3C1T8",Health,unknown,https://investsudbury.ca/why-sudbury/newcomers/rcipfcip/,html,2026-09-10T21:07:36.068Z,2026-09-10T21:07:36.068Z,active,FALSE,new,
sudbury|englobe-corporation-885regentstreetunit21bsu,sudbury,Englobe Corporation,"885 Regent Street, Unit 2 - 1B, Sudbury ON, P3E 5M4",Natural and Applied Sciences,unknown,https://investsudbury.ca/why-sudbury/newcomers/rcipfcip/,html,2026-09-10T21:07:36.068Z,2026-09-10T21:07:36.068Z,active,FALSE,new,
sudbury|environmental-360solutionsltd1933regen,sudbury,Environmental,"360 Solutions LTd1933 Regent Street South, Sudbury, ON P3E 5R2",Natural Resources and Agriculture,unknown,https://investsudbury.ca/why-sudbury/newcomers/rcipfcip/,html,2026-09-10T21:07:36.068Z,2026-09-10T21:07:36.068Z,active,FALSE,new,
sudbury|environmental-ecosystem-solutions-inc-f-887notredameavenuesudbur,sudbury,Environmental Ecosystem Solutions Inc.F-,"887 Notre Dame Avenue, Sudbury, Ontario P3A 2T2",Trades and Transport,unknown,https://investsudbury.ca/why-sudbury/newcomers/rcipfcip/,html,2026-09-10T21:07:36.068Z,2026-09-10T21:07:36.068Z,active,FALSE,new,
sudbury|epiroc-customer-center-200mumfordrdlivelyonp3y1,sudbury,Epiroc Customer Center,"200 Mumford Rd, Lively, ON P3Y 1L2",Trades and Transport,unknown,https://investsudbury.ca/why-sudbury/newcomers/rcipfcip/,html,2026-09-10T21:07:36.068Z,2026-09-10T21:07:36.068Z,active,FALSE,new,
sudbury|equipment-north-inc-269fieldingroadlivelyonp,sudbury,Equipment North Inc,"269 Fielding Road, Lively, ON P3Y 1L8",Trades and Transport,unknown,https://investsudbury.ca/why-sudbury/newcomers/rcipfcip/,html,2026-09-10T21:07:36.068Z,2026-09-10T21:07:36.068Z,active,FALSE,new,
sudbury|equipment-world-inc-trades-only-1130lornestreetsudburyon,sudbury,Equipment World Inc. (Trades only),"1130 Lorne Street, Sudbury, Ontario P3C 4S9",Trades and Transport,unknown,https://investsudbury.ca/why-sudbury/newcomers/rcipfcip/,html,2026-09-10T21:07:36.068Z,2026-09-10T21:07:36.068Z,active,FALSE,new,
sudbury|etc-inc-101magillstreetlivelyonp,sudbury,ETC Inc,"101 Magill Street, lively, ON, P3Y 1K6",Natural Resources and Agriculture,unknown,https://investsudbury.ca/why-sudbury/newcomers/rcipfcip/,html,2026-09-10T21:07:36.068Z,2026-09-10T21:07:36.068Z,active,FALSE,new,
sudbury|everline-coatings-and-services-2619418ontltd265montcalm,sudbury,EverLine Coatings and Services –,"2619418 ont ltd265 Montcalm Avenue, Sudbury, Ontario P3C 5C8",Trades and Transport,unknown,https://investsudbury.ca/why-sudbury/newcomers/rcipfcip/,html,2026-09-10T21:07:36.068Z,2026-09-10T21:07:36.068Z,active,FALSE,new,
sudbury|exp-services-inc-885regentstreetsudburyon,sudbury,EXP Services Inc,"885 Regent Street, Sudbury, Ontario P3E 5M4",Natural and Applied Sciences,unknown,https://investsudbury.ca/why-sudbury/newcomers/rcipfcip/,html,2026-09-10T21:07:36.068Z,2026-09-10T21:07:36.068Z,active,FALSE,new,
sudbury|extendicare-countryside-extendicare-canada-inc-2307algonquinroadsudbury,sudbury,Extendicare Countryside – Extendicare Canada Inc.,"2307 Algonquin Road, Sudbury, Ontario P3E 0J1",Health,unknown,https://investsudbury.ca/why-sudbury/newcomers/rcipfcip/,html,2026-09-10T21:07:36.068Z,2026-09-10T21:07:36.068Z,active,FALSE,new,
sudbury|extendicare-york-333yorkstreetsudburyonp3,sudbury,Extendicare York,"333 York Street, Sudbury,  ON P3E 5J3",Health,unknown,https://investsudbury.ca/why-sudbury/newcomers/rcipfcip/,html,2026-09-10T21:07:36.068Z,2026-09-10T21:07:36.068Z,active,FALSE,new,
sudbury|family-vision-centresuite-202-1033-barry-downe-rd-sudbury-greatersudburyon,sudbury,"Family Vision CentreSuite 202, 1033 Barry Downe Rd. Sudbury","Greater Sudbury, ON",Health,unknown,https://investsudbury.ca/why-sudbury/newcomers/rcipfcip/,html,2026-09-10T21:07:36.068Z,2026-09-10T21:07:36.068Z,active,FALSE,new,
sudbury|finlandia-village-233fourthavenuesudburyon,sudbury,Finlandia Village,"233 Fourth Avenue, Sudbury, Ontario P3B 4C3",Health,unknown,https://investsudbury.ca/why-sudbury/newcomers/rcipfcip/,html,2026-09-10T21:07:36.068Z,2026-09-10T21:07:36.068Z,active,FALSE,new,
sudbury|finlandia-village-finlandia-nursing-home-limited-233fourthavenuesudburyon,sudbury,Finlandia Village – Finlandia Nursing Home Limited,"233 Fourth Avenue, Sudbury, Ontario P3B 4C3",Health,unknown,https://investsudbury.ca/why-sudbury/newcomers/rcipfcip/,html,2026-09-10T21:07:36.068Z,2026-09-10T21:07:36.068Z,active,FALSE,new,
sudbury|finlandia-village-sudbury-finnish-rest-home-society-233fourthavenuesudburyon,sudbury,Finlandia Village – Sudbury Finnish Rest Home Society,"233 Fourth Avenue, Sudbury, Ontario P3B 4C3",Health,unknown,https://investsudbury.ca/why-sudbury/newcomers/rcipfcip/,html,2026-09-10T21:07:36.068Z,2026-09-10T21:07:36.068Z,active,FALSE,new,
sudbury|first-north-property-management-inc-2568falconbridgerdp3a4s4,sudbury,First North Property Management Inc.,2-568 Falconbridge Rd P3A 4S4,"Business, Finance, and Administration",unknown,https://investsudbury.ca/why-sudbury/newcomers/rcipfcip/,html,2026-09-10T21:07:36.068Z,2026-09-10T21:07:36.068Z,active,FALSE,new,
sudbury|fisher-wavy-inc-1ceasarroadsudburyonp3e5,sudbury,Fisher Wavy Inc,"1 Ceasar Road, Sudbury, On, P3E 5P3",Trades and Transport,unknown,https://investsudbury.ca/why-sudbury/newcomers/rcipfcip/,html,2026-09-10T21:07:36.068Z,2026-09-10T21:07:36.068Z,active,FALSE,new,
sudbury|fountain-tire-ltd-val-caron-42945belisledrivevalcaro,sudbury,Fountain Tire LTD (Val Caron),"4-2945 Belisle Drive, Val Caron, ON, P3N 1B3",Trades and Transport,unknown,https://investsudbury.ca/why-sudbury/newcomers/rcipfcip/,html,2026-09-10T21:07:36.068Z,2026-09-10T21:07:36.068Z,active,FALSE,new,
sudbury|fountain-tire-sudbury-barrydowne-ltd-770barrydowneroadsudbury,sudbury,Fountain Tire Sudbury Barrydowne Ltd.,"770 Barrydowne Road, Sudbury, Ontario, P3A 3T7",Trades and Transport,unknown,https://investsudbury.ca/why-sudbury/newcomers/rcipfcip/,html,2026-09-10T21:07:36.068Z,2026-09-10T21:07:36.068Z,active,FALSE,new,
sudbury|fraser-drill-blast-management-inc-169fieldingroadlivelyonp,sudbury,Fraser Drill Blast Management Inc.,"169 Fielding Road, Lively, ON, P3Y 1L7",Natural Resources and Agriculture,unknown,https://investsudbury.ca/why-sudbury/newcomers/rcipfcip/,html,2026-09-10T21:07:36.068Z,2026-09-10T21:07:36.068Z,active,FALSE,new,
sudbury|friends-freight-solutions-inc-20duhamelroadlivelyonp3y,sudbury,Friends Freight Solutions Inc,"20 Duhamel Road, Lively, ON P3Y 1L4",Trades and Transport,unknown,https://investsudbury.ca/why-sudbury/newcomers/rcipfcip/,html,2026-09-10T21:07:36.068Z,2026-09-10T21:07:36.068Z,active,FALSE,new,
sudbury|fuller-industrial-corporation-65nelsonroadlivelyontari,sudbury,Fuller Industrial Corporation,"65 Nelson Road, Lively, Ontario P3E 1P4",Trades and Transport,unknown,https://investsudbury.ca/why-sudbury/newcomers/rcipfcip/,html,2026-09-10T21:07:36.068Z,2026-09-10T21:07:36.068Z,active,FALSE,new,
sudbury|gardens-by-collette-315wahamaaroadwahnapitae,sudbury,Gardens by Collette,"315 Wahamaa Road Wahnapitae, Ontario P0M 3C0",Natural Resources and Agriculture,unknown,https://investsudbury.ca/why-sudbury/newcomers/rcipfcip/,html,2026-09-10T21:07:36.068Z,2026-09-10T21:07:36.068Z,active,FALSE,new,
sudbury|gardewine-20duhamelroadlivelyonp3y,sudbury,Gardewine,"20 Duhamel Road, Lively, ON P3Y 1L4",Trades and Transport,unknown,https://investsudbury.ca/why-sudbury/newcomers/rcipfcip/,html,2026-09-10T21:07:36.068Z,2026-09-10T21:07:36.068Z,active,FALSE,new,
sudbury|gardewine60-eagle-drive-winnipeg-mb-r2r-1v5-greatersudburyon,sudbury,"Gardewine60 Eagle Drive, Winnipeg, MB, R2R 1V5","Greater Sudbury, ON",Trades and Transport,unknown,https://investsudbury.ca/why-sudbury/newcomers/rcipfcip/,html,2026-09-10T21:07:36.068Z,2026-09-10T21:07:36.068Z,active,FALSE,new,
sudbury|garson-pipe-contractors-limited-1191oneildrivewestgarson,sudbury,Garson Pipe Contractors Limited,"1191 O'Neil Drive West, Garson, Ontario, P3L 1L5",Trades and Transport,unknown,https://investsudbury.ca/why-sudbury/newcomers/rcipfcip/,html,2026-09-10T21:07:36.068Z,2026-09-10T21:07:36.068Z,active,FALSE,new,
sudbury|gfl-environmental-services-inc-84smelterroadconistononp,sudbury,GFL Environmental Services Inc,"84 Smelter Road, Coniston, On P0M 1N0",Trades and Transport,unknown,https://investsudbury.ca/why-sudbury/newcomers/rcipfcip/,html,2026-09-10T21:07:36.068Z,2026-09-10T21:07:36.068Z,active,FALSE,new,
sudbury|gill-hs-renovations-and-construction-inc-525notredameavenuesudbur,sudbury,Gill HS Renovations and Construction Inc.,"525 Notre Dame avenue, Sudbury, P3C 5L1",Trades and Transport,unknown,https://investsudbury.ca/why-sudbury/newcomers/rcipfcip/,html,2026-09-10T21:07:36.068Z,2026-09-10T21:07:36.068Z,active,FALSE,new,
sudbury|gip-interpaving-ltd-green-infrastructure-partners-inc-885regentstreetsuite51bs,sudbury,GIP Interpaving Ltd. (Green Infrastructure Partners Inc),"885 Regent Street, Suite 5-1B, Sudbury, Ontario, Canada, P3E 5M4",Trades and Transport,unknown,https://investsudbury.ca/why-sudbury/newcomers/rcipfcip/,html,2026-09-10T21:07:36.068Z,2026-09-10T21:07:36.068Z,active,FALSE,new,
sudbury|glencore-canada-corporation-6edisonroadfalconbridgeo,sudbury,Glencore Canada Corporation,"6  Edison Road, Falconbridge, On",Natural Resources and Agriculture,unknown,https://investsudbury.ca/why-sudbury/newcomers/rcipfcip/,html,2026-09-10T21:07:36.068Z,2026-09-10T21:07:36.068Z,active,FALSE,new,
sudbury|gold-leaf-financial-group-inc-2158armstrongstreetsudbu,sudbury,Gold Leaf Financial Group Inc.,"2158 Armstrong Street, Sudbury, Ontario, P3E 5G9","Business, Finance, and Administration",unknown,https://investsudbury.ca/why-sudbury/newcomers/rcipfcip/,html,2026-09-10T21:07:36.068Z,2026-09-10T21:07:36.068Z,active,FALSE,new,
sudbury|grant-aggregate-industrial-supply-inc-2578lasalleboulvardsudbu,sudbury,Grant Aggregate & Industrial Supply Inc,"2578 Lasalle Boulvard, Sudbury, Ontario P3A 4R7",Trades and Transport,unknown,https://investsudbury.ca/why-sudbury/newcomers/rcipfcip/,html,2026-09-10T21:07:36.068Z,2026-09-10T21:07:36.068Z,active,FALSE,new,
sudbury|greater-city-concrete-works-ltd-250fieldingroadlivelyonp,sudbury,Greater City Concrete Works Ltd,"250 Fielding Road, Lively, On P3Y 1L6",Trades and Transport,unknown,https://investsudbury.ca/why-sudbury/newcomers/rcipfcip/,html,2026-09-10T21:07:36.068Z,2026-09-10T21:07:36.068Z,active,FALSE,new,
sudbury|greater-sudbury-plumbing-inc-391morinaveunit1sudburyo,sudbury,Greater Sudbury Plumbing Inc.,"391 Morin Ave Unit 1, Sudbury, ON P3C 5A4",Trades and Transport,unknown,https://investsudbury.ca/why-sudbury/newcomers/rcipfcip/,html,2026-09-10T21:07:36.068Z,2026-09-10T21:07:36.068Z,active,FALSE,new,
sudbury|grebe-dentistry-professional-corportation-44cmainstreeteastchelmsf,sudbury,Grebe Dentistry Professional Corportation,"44C Main Street East, Chelmsford, Ontario P0M 1L0",Health,unknown,https://investsudbury.ca/why-sudbury/newcomers/rcipfcip/,html,2026-09-10T21:07:36.068Z,2026-09-10T21:07:36.068Z,active,FALSE,new,
sudbury|greenscan-inc-strategic-roofing-850notredamesudburyontar,sudbury,Greenscan Inc. – Strategic Roofing,"850 Notre dame, Sudbury, Ontario P3A 2T4",Trades and Transport,unknown,https://investsudbury.ca/why-sudbury/newcomers/rcipfcip/,html,2026-09-10T21:07:36.068Z,2026-09-10T21:07:36.068Z,active,FALSE,new,
sudbury|guillevin-international-co-122dellstreetbuildingb1s,sudbury,Guillevin International Co,"122 Dell Street, Building B-1, Sudbury, Ontario P3C 2Y1",Natural and Applied Sciences,unknown,https://investsudbury.ca/why-sudbury/newcomers/rcipfcip/,html,2026-09-10T21:07:36.068Z,2026-09-10T21:07:36.068Z,active,FALSE,new,
sudbury|hexagon-hard-line-53mainstreetwestdowlingo,sudbury,Hexagon/ Hard–Line,"53 Main Street West, Dowling, ON P0M 1R0",Natural Resources and Agriculture,unknown,https://investsudbury.ca/why-sudbury/newcomers/rcipfcip/,html,2026-09-10T21:07:36.068Z,2026-09-10T21:07:36.068Z,active,FALSE,new,
sudbury|hgc-management-inc-1825frobisherstreetsudbu,sudbury,HGC Management Inc.,"1825 Frobisher Street, Sudbury, On",Trades and Transport,unknown,https://investsudbury.ca/why-sudbury/newcomers/rcipfcip/,html,2026-09-10T21:07:36.068Z,2026-09-10T21:07:36.068Z,active,FALSE,new,
sudbury|high-strength-plates-profiles-inc-40duhamelroadlivelyontar,sudbury,High Strength Plates & Profiles Inc,"40 Duhamel Road, Lively Ontario P3Y 1L4",Trades and Transport,unknown,https://investsudbury.ca/why-sudbury/newcomers/rcipfcip/,html,2026-09-10T21:07:36.068Z,2026-09-10T21:07:36.068Z,active,FALSE,new,
sudbury|highland-bookkeeping-and-tax-prep-1556lasalleblvdsudburyon,sudbury,Highland Bookkeeping and Tax Prep,"1556 Lasalle Blvd, Sudbury, ON P3Z 1Z7","Business, Finance, and Administration",unknown,https://investsudbury.ca/why-sudbury/newcomers/rcipfcip/,html,2026-09-10T21:07:36.068Z,2026-09-10T21:07:36.068Z,active,FALSE,new,
sudbury|hk-food-services-inc-1538fairburnstreetsudbur,sudbury,HK Food Services Inc,"1538 Fairburn Street, Sudbury, Ontario P3A 1N7",Trades and Transport,unknown,https://investsudbury.ca/why-sudbury/newcomers/rcipfcip/,html,2026-09-10T21:07:36.068Z,2026-09-10T21:07:36.068Z,active,FALSE,new,
sudbury|hls-hard-line-solutions-inc-53mainstreetwestdowlingo,sudbury,HLS Hard–Line Solutions Inc.,"53 Main Street West, Dowling, ON P0M 1R0",Natural Resources and Agriculture,unknown,https://investsudbury.ca/why-sudbury/newcomers/rcipfcip/,html,2026-09-10T21:07:36.068Z,2026-09-10T21:07:36.068Z,active,FALSE,new,
sudbury|home-instead-wirta-home-care-ltd-3002009longlakeraodsudbu,sudbury,Home Instead – Wirta Home Care Ltd,"300-2009 Long Lake Raod, Sudbury, On P3E 6C3",Health,unknown,https://investsudbury.ca/why-sudbury/newcomers/rcipfcip/,html,2026-09-10T21:07:36.068Z,2026-09-10T21:07:36.068Z,active,FALSE,new,
sudbury|house-of-broadloom-ltd-trades-positions-only-68lornestreetsudburyonta,sudbury,House of Broadloom Ltd (Trades positions only),"68 Lorne Street Sudbury, Ontario P3E 4N8",Trades and Transport,unknown,https://investsudbury.ca/why-sudbury/newcomers/rcipfcip/,html,2026-09-10T21:07:36.068Z,2026-09-10T21:07:36.068Z,active,FALSE,new,
sudbury|iamgold-corporation-3mesomikendalakeroadgoga,sudbury,IAMGOLD Corporation,"3 Mesomikenda Lake Road, Gogama, On P0M 1W0",Natural Resources and Agriculture,unknown,https://investsudbury.ca/why-sudbury/newcomers/rcipfcip/,html,2026-09-10T21:07:36.068Z,2026-09-10T21:07:36.068Z,active,FALSE,new,
sudbury|imagine-therapeutic-services-inc-2945hwy69nunit102sudbury,sudbury,Imagine Therapeutic Services Inc.,"2945 Hwy 69 N, Unit 102, Sudbury, ON",Health,unknown,https://investsudbury.ca/why-sudbury/newcomers/rcipfcip/,html,2026-09-10T21:07:36.068Z,2026-09-10T21:07:36.068Z,active,FALSE,new,
sudbury|imperial-collision-centre-1024kingswaysudburyonp3b,sudbury,Imperial Collision Centre,"1024 Kingsway, Sudbury, ON P3B 2E5",Trades and Transport,unknown,https://investsudbury.ca/why-sudbury/newcomers/rcipfcip/,html,2026-09-10T21:07:36.068Z,2026-09-10T21:07:36.068Z,active,FALSE,new,
sudbury|independence-centre-and-network-ican-cerd-765brennanroadsudburyont,sudbury,Independence Centre And Network (ICAN–CERD),"765 Brennan Road, Sudbury, Ontario, Canada, P3C1C4",Health,unknown,https://investsudbury.ca/why-sudbury/newcomers/rcipfcip/,html,2026-09-10T21:07:36.068Z,2026-09-10T21:07:36.068Z,active,FALSE,new,
sudbury|innova-wealth-partners-inc-208888regentstreetsudbur,sudbury,Innova Wealth Partners Inc,"208-888 Regent Street Sudbury ON, P3E6C6","Business, Finance, and Administration",unknown,https://investsudbury.ca/why-sudbury/newcomers/rcipfcip/,html,2026-09-10T21:07:36.068Z,2026-09-10T21:07:36.068Z,active,FALSE,new,
sudbury|inspire-physio-1177barrydowneroadunit10,sudbury,Inspire Physio,"1177 Barrydowne Road, Unit 102, Sudbury, ON, P3A 3V4",Health,unknown,https://investsudbury.ca/why-sudbury/newcomers/rcipfcip/,html,2026-09-10T21:07:36.068Z,2026-09-10T21:07:36.068Z,active,FALSE,new,
sudbury|interior-surgeons-contracting-4847on535stcharlesonp0n2,sudbury,Interior Surgeons Contracting,"4847 ON-535, St.-Charles, ON P0N 2W0",Trades and Transport,unknown,https://investsudbury.ca/why-sudbury/newcomers/rcipfcip/,html,2026-09-10T21:07:36.068Z,2026-09-10T21:07:36.068Z,active,FALSE,new,
sudbury|ionic-mechatronics-ionic-engineering-limited-95mumfordroadlivelyonp3y,sudbury,Ionic Mechatronics – Ionic Engineering Limited,"95 Mumford Road, Lively, On P3Y 1L1",Natural and Applied Sciences,unknown,https://investsudbury.ca/why-sudbury/newcomers/rcipfcip/,html,2026-09-10T21:07:36.068Z,2026-09-10T21:07:36.068Z,active,FALSE,new,
sudbury|ivan-s-kitchens-598falconbridgeroadunit4,sudbury,Ivan’s Kitchens,"598 Falconbridge Road, Unit 4, Sudbuy ON P3A 5K6",Trades and Transport,unknown,https://investsudbury.ca/why-sudbury/newcomers/rcipfcip/,html,2026-09-10T21:07:36.068Z,2026-09-10T21:07:36.068Z,active,FALSE,new,
sudbury|j-s-manufacturing-106fieldingroadlivelyonp,sudbury,J&S Manufacturing,"106 Fielding Road, Lively, ON P3Y 1L5",Trades and Transport,unknown,https://investsudbury.ca/why-sudbury/newcomers/rcipfcip/,html,2026-09-10T21:07:36.068Z,2026-09-10T21:07:36.068Z,active,FALSE,new,
sudbury|jennmar-canada-ltd-2291-lasalle-blvd-sudbury-greatersudburyon,sudbury,"Jennmar Canada Ltd.2291 Lasalle Blvd., Sudbury","Greater Sudbury, ON",Trades and Transport,unknown,https://investsudbury.ca/why-sudbury/newcomers/rcipfcip/,html,2026-09-10T21:07:36.068Z,2026-09-10T21:07:36.068Z,active,FALSE,new,
sudbury|john-howard-society-of-sudbury-204pinestsudburyonp3c1x5,sudbury,John Howard Society of Sudbury,"204 Pine St. Sudbury ON., P3C 1X5","Education, Social, Community, and Government Services",unknown,https://investsudbury.ca/why-sudbury/newcomers/rcipfcip/,html,2026-09-10T21:07:36.068Z,2026-09-10T21:07:36.068Z,active,FALSE,new,
sudbury|johnny-s-transportation-services-guse-carriers-inc-3450hwy144chelmsfordonta,sudbury,Johnny’s Transportation Services – Guse Carriers Inc,"3450 Hwy 144, Chelmsford, Ontario, P0M 1L0",Trades and Transport,unknown,https://investsudbury.ca/why-sudbury/newcomers/rcipfcip/,html,2026-09-10T21:07:36.068Z,2026-09-10T21:07:36.068Z,active,FALSE,new,
sudbury|joy-global-canada-ltd-komatsu-mining-145magillstreetlivelyonp,sudbury,Joy Global (Canada) Ltd. – Komatsu Mining,"145 Magill Street, Lively, ON, P3Y 1K6",Trades and Transport,unknown,https://investsudbury.ca/why-sudbury/newcomers/rcipfcip/,html,2026-09-10T21:07:36.068Z,2026-09-10T21:07:36.068Z,active,FALSE,new,
sudbury|jubilee-heritage-family-resouices-sudbury-jubilee-heritage-daycare-189applegrovestreetsudbu,sudbury,Jubilee Heritage Family Resouices – Sudbury Jubilee Heritage Daycare,"189 Applegrove Street, Sudbury, ON P3C 1N4","Education, Social, Community, and Government Services",unknown,https://investsudbury.ca/why-sudbury/newcomers/rcipfcip/,html,2026-09-10T21:07:36.068Z,2026-09-10T21:07:36.068Z,active,FALSE,new,
sudbury|kaidyle-international-trade-inc-639arnoldstsudburyonp3e6,sudbury,Kaidyle International Trade Inc.,"639 Arnold St, Sudbury, ON, P3E 6H1",Trades and Transport,unknown,https://investsudbury.ca/why-sudbury/newcomers/rcipfcip/,html,2026-09-10T21:07:36.068Z,2026-09-10T21:07:36.068Z,active,FALSE,new,
sudbury|karis-disability-services430-westmount-ave-unit-i-j-sudbury-on-greatersudburyon,sudbury,"Karis Disability Services430 Westmount Ave Unit I & J, Sudbury ON","Greater Sudbury, ON","Education, Social, Community, and Government Services",unknown,https://investsudbury.ca/why-sudbury/newcomers/rcipfcip/,html,2026-09-10T21:07:36.068Z,2026-09-10T21:07:36.068Z,active,FALSE,new,
sudbury|keith-r-thompson-inc-krt-25duhamelroadlivelyonp3y,sudbury,Keith R. Thompson Inc – KRT,"25 Duhamel Road, Lively, ON P3Y 1L3",Trades and Transport,unknown,https://investsudbury.ca/why-sudbury/newcomers/rcipfcip/,html,2026-09-10T21:07:36.068Z,2026-09-10T21:07:36.068Z,active,FALSE,new,
sudbury|kilmer-environmental-inc-810kingswayunit2greaters,sudbury,Kilmer Environmental Inc.,"810 Kingsway Unit 2, Greater Sudbury, ON, P3B 2E5",Natural and Applied Sciences,unknown,https://investsudbury.ca/why-sudbury/newcomers/rcipfcip/,html,2026-09-10T21:07:36.068Z,2026-09-10T21:07:36.068Z,active,FALSE,new,
sudbury|kina-gbezhgomi-child-and-family-services866-newgate-ave-unit-1-sudbury-on-p3a-5j-greatersudburyon,sudbury,"Kina Gbezhgomi Child and Family Services866 Newgate Ave, Unit #1, Sudbury, ON P3A 5J9","Greater Sudbury, ON","Education, Social, Community, and Government Services",unknown,https://investsudbury.ca/why-sudbury/newcomers/rcipfcip/,html,2026-09-10T21:07:36.068Z,2026-09-10T21:07:36.068Z,active,FALSE,new,
sudbury|klohn-crippen-berger-ltdunit-1011361parisstreetsudbur,sudbury,Klohn Crippen Berger LtdUnit,"101 - 1361 Paris Street Sudbury, ON P3E 3B6",Natural and Applied Sciences,unknown,https://investsudbury.ca/why-sudbury/newcomers/rcipfcip/,html,2026-09-10T21:07:36.068Z,2026-09-10T21:07:36.068Z,active,FALSE,new,
sudbury|kovatera-inc-240fieldingroadlivelyonc,sudbury,Kovatera Inc.,"240 Fielding Road Lively, ON, Canada P3Y 1L6",Trades and Transport,unknown,https://investsudbury.ca/why-sudbury/newcomers/rcipfcip/,html,2026-09-10T21:07:36.068Z,2026-09-10T21:07:36.068Z,active,FALSE,new,
sudbury|ks-enterprise-inc-767barrydownerdsudburyon,sudbury,KS Enterprise Inc.,"767 Barry Downe Rd, Sudbury, ON P3A 3T6",Health,unknown,https://investsudbury.ca/why-sudbury/newcomers/rcipfcip/,html,2026-09-10T21:07:36.068Z,2026-09-10T21:07:36.068Z,active,FALSE,new,
sudbury|l-arche-sudbury-inc-31191lansingaveunesudbur,sudbury,L’Arche Sudbury Inc,"3-1191 Lansing Aveune, Sudbury, Ontario P3A 4C4","Education, Social, Community, and Government Services",unknown,https://investsudbury.ca/why-sudbury/newcomers/rcipfcip/,html,2026-09-10T21:07:36.068Z,2026-09-10T21:07:36.068Z,active,FALSE,new,
sudbury|la-ferme-id-ale-de-v-m-seguin-files-lt-e-389mon,sudbury,La Ferme Idéale de V & M Seguin & Files Ltée,389 Mon,Natural Resources and Agriculture,unknown,https://investsudbury.ca/why-sudbury/newcomers/rcipfcip/,html,2026-09-10T21:07:36.068Z,2026-09-10T21:07:36.068Z,active,FALSE,new,
sudbury|lacroix-construction-861lapointestreetsudbury,sudbury,Lacroix Construction,"861 Lapointe Street, Sudbury, ON P3A 5N9",Trades and Transport,unknown,https://investsudbury.ca/why-sudbury/newcomers/rcipfcip/,html,2026-09-10T21:07:36.068Z,2026-09-10T21:07:36.068Z,active,FALSE,new,
sudbury|lahaie-lumber-ltd-trades-only-907-hwy-64-greatersudburyon,sudbury,"Lahaie Lumber Ltd (Trades only)907 Hwy 64,","Greater Sudbury, ON",Natural Resources and Agriculture,unknown,https://investsudbury.ca/why-sudbury/newcomers/rcipfcip/,html,2026-09-10T21:07:36.068Z,2026-09-10T21:07:36.068Z,active,FALSE,new,
sudbury|laking-toyota-695kingswaysudburyonp4b2,sudbury,Laking Toyota,"695 Kingsway, Sudbury ON P4B 2E4",Trades and Transport,unknown,https://investsudbury.ca/why-sudbury/newcomers/rcipfcip/,html,2026-09-10T21:07:36.068Z,2026-09-10T21:07:36.068Z,active,FALSE,new,
sudbury|laking-toyota-garage-positions-only-695kingswaysudburyonp4b2,sudbury,Laking Toyota (Garage positions only),"695 Kingsway, Sudbury ON P4B 2E4",Trades and Transport,unknown,https://investsudbury.ca/why-sudbury/newcomers/rcipfcip/,html,2026-09-10T21:07:36.068Z,2026-09-10T21:07:36.068Z,active,FALSE,new,
sudbury|larch-street-kids-larch-street-kids-child-care-centre-inc-130elmstreetsuite202sudb,sudbury,Larch Street Kids – Larch Street Kids Child Care Centre INC,"130 Elm Street, Suite 202, Sudbury, ON P3C 1T6","Education, Social, Community, and Government Services",unknown,https://investsudbury.ca/why-sudbury/newcomers/rcipfcip/,html,2026-09-10T21:07:36.068Z,2026-09-10T21:07:36.068Z,active,FALSE,new,
sudbury|lasalle-walkin-clinic-inc-1813lasalleboulevardsudb,sudbury,Lasalle Walkin Clinic Inc,"1813 Lasalle Boulevard, Sudbury, Onario P3A 2A3",Health,unknown,https://investsudbury.ca/why-sudbury/newcomers/rcipfcip/,html,2026-09-10T21:07:36.068Z,2026-09-10T21:07:36.068Z,active,FALSE,new,
